#FeatureId,DATA_DATE,DATA_SRCE,DEC_LONG,DEC_LAT,PID,NAME,STATE,COUNTY,QUAD,LATITUDE,LONGITUDE,POS_DATUM,DATUM_TAG,POS_SRCE,ELEVATION,ELEV_DATUM,ELEV_SRCE,ELLIP_HT,ELLIP_SRCE,POS_ORDER,POS_CHECK,ELEV_ORDER,ELEV_CLASS,ELEV_CHECK,DIST_RATE,ELLP_ORDER,ELLP_CLASS,FIRST_RECV,LAST_RECV,LAST_COND,LAST_RECBY,SAT_USE,SAT_DATE,STABILITY
335,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1690,-106.79222, 35.06333,FO1690,R 424 RESET,NM,BERNALILLO,LA MESITA NEGRA SE (1990),35 03 48.     (N),106 47 32.     (W),NAD 83,(1986),SCALED    , 1745.822,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1985    ,20060205,MARK NOT FOUND  ,GEOCAC,Y,19911011,B
336,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0319,-106.71547, 35.06451,FO0319,RADIO,NM,BERNALILLO,ALBUQUERQUE WEST (1990),35 03 52.22586(N),106 42 55.68569(W),NAD 83,(1992),ADJUSTED  , 1551.023,NAVD 88 ,ADJUSTED  ,,,1,Y,1,2,Y,,,,1946    ,1986    ,GOOD,,Y,1986,C
337,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0318,-106.70111, 35.06778,FO0318,RADIO AZ MK,NM,BERNALILLO,ALBUQUERQUE WEST (1990),35 04 04.     (N),106 42 04.     (W),NAD 83,(1986),SCALED    , 1526.364,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1946    ,20050206,MARK NOT FOUND  ,GEOCAC,,,C
338,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0320,-106.71524, 35.06448,FO0320,RADIO RM 1,NM,BERNALILLO,ALBUQUERQUE WEST (1990),35 03 52.14   (N),106 42 54.88   (W),NAD 83,(1986),HD_HELD1  , 1550.482,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1946    ,1951    ,GOOD            ,CGS,,,C
339,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0321,-106.71556, 35.06425,FO0321,RADIO RM 2,NM,BERNALILLO,ALBUQUERQUE WEST (1990),35 03 51.31   (N),106 42 56.00   (W),NAD 83,(1986),HD_HELD1  , 1550.605,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1946    ,1951    ,GOOD            ,CGS,,,C
340,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1739,-106.60504, 35.16785,FO1739,REEVES 2,NM,BERNALILLO,ALAMEDA (1990),35 10 04.24980(N),106 36 18.15785(W),NAD 83,(2011),ADJUSTED  , 1547.167,NAVD 88 ,ADJUSTED  ,1526.045,ADJUSTED,,,1,2,N,,,,1991    ,20110901,GOOD            ,WOOLPT,Y,20110901,B
341,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=AH8503,-106.60506, 35.16806,AH8503,REEVES 2 RM 4,NM,BERNALILLO,ALAMEDA (1990),35 10 05.0    (N),106 36 18.2    (W),NAD 83,(1986),HD_HELD2  , 1546.979,NAVD 88 ,ADJUSTED  ,,,,,1,2,N,,,,1991    ,20050130,GOOD            ,GEOCAC,Y,19990209,B
342,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0817,-106.74883, 35.08709,FO0817,REWARD,NM,BERNALILLO,ALBUQUERQUE WEST (1990),35 05 13.54068(N),106 44 55.77011(W),NAD 83,(1992),ADJUSTED  , 1621.444,NAVD 88 ,ADJUSTED  ,,,1,Y,1,2,Y,,,,1969    ,20091215,GOOD            ,WOOLPT,Y,20091215,C
343,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0368,-106.55417, 35.07417,FO0368,RP 1 Z 224 RESET,NM,BERNALILLO,ALBUQUERQUE EAST (1990),35 04 27.     (N),106 33 15.     (W),NAD 83,(1986),SCALED    , 1639.13 ,NAVD 88 ,VERTCON   ,,,,,,,,,,,1953    ,20030805,MARK NOT FOUND  ,USPSQD,,,C
344,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0247,-106.62528, 35.15778,FO0247,RV 1,NM,BERNALILLO,ALAMEDA (1990),35 09 28.     (N),106 37 31.     (W),NAD 83,(1986),SCALED    , 1522.111,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,UNK     ,19941012,GOOD            ,NGS,N,19941012,C
345,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0248,-106.62083, 35.16861,FO0248,RV 2,NM,BERNALILLO,ALAMEDA (1990),35 10 07.     (N),106 37 15.     (W),NAD 83,(1986),SCALED    , 1522.420,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,UNK     ,20050130,GOOD            ,GEOCAC,N,19941012,C
346,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0250,-106.61250, 35.18361,FO0250,RV 3,NM,BERNALILLO,ALAMEDA (1990),35 11 01.     (N),106 36 45.     (W),NAD 83,(1986),SCALED    , 1523.894,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,UNK     ,1984    ,MARK NOT FOUND  ,NGS,,,C
347,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0304,-106.66467, 34.99112,EQ0304,S 224,NM,BERNALILLO,ISLETA (1991),34 59 28.02   (N),106 39 52.80   (W),NAD 83,(1986),HD_HELD1  , 1506.709,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1951    ,20071106,GOOD            ,INDIV,,,C
348,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0237,-106.58556, 35.11667,FO0237,S 225,NM,BERNALILLO,ALBUQUERQUE EAST (1990),35 07 00.     (N),106 35 08.     (W),NAD 83,(1986),SCALED    , 1587.942,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1951    ,1963    ,MARK NOT FOUND  ,LOCSUR,,,C
349,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0249,-106.61722, 35.17583,FO0249,S 26,NM,BERNALILLO,ALAMEDA (1990),35 10 33.     (N),106 37 02.     (W),NAD 83,(1986),SCALED    , 1524.034,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1933    ,1954    ,MARK NOT FOUND  ,CGS,,,C
350,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0358,-106.55611, 35.03722,FO0358,S 336,NM,BERNALILLO,ALBUQUERQUE EAST (1990),35 02 14.     (N),106 33 22.     (W),NAD 83,(1986),SCALED    , 1638.096,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1967    ,20050401,GOOD            ,NGS,Y,20050401,B
351,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0666,-106.71444, 34.88694,EQ0666,S 423,NM,BERNALILLO,ISLETA (1991),34 53 13.     (N),106 42 52.     (W),NAD 83,(1986),SCALED    , 1486.754,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1982    ,20061204,GOOD            ,INDIV,Y,20061204,B
352,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0826,-106.81778, 35.05750,FO0826,S 424,NM,BERNALILLO,LA MESITA NEGRA SE (1990),35 03 27.     (N),106 49 04.     (W),NAD 83,(1986),SCALED    , 1758.163,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1982    ,19911010,GOOD            ,NGS,Y,19911010,B
353,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1246,-106.58647, 35.05812,FO1246,SAN MATEO BOS,NM,BERNALILLO,ALBUQUERQUE EAST (1990),35 03 29.22159(N),106 35 11.27427(W),NAD 83,(1992),ADJUSTED  , 1622.36 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20041221,MARK NOT FOUND  ,GEOCAC,,,C
354,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1243,-106.58646, 35.10240,FO1243,SAN MATEO EOS,NM,BERNALILLO,ALBUQUERQUE EAST (1990),35 06 08.64712(N),106 35 11.23846(W),NAD 83,(1992),ADJUSTED  , 1590.07 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20071107,GOOD            ,INDIV,N,20040922,C
355,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0111,-106.45998, 34.94545,EQ0111,SATELLITE TRI STA 110,NM,BERNALILLO,MOUNT WASHINGTON (1995),34 56 43.60712(N),106 27 35.93278(W),NAD 83,(2011),ADJUSTED  , 1830.407,NAVD 88 ,ADJUSTED  ,1810.284,ADJUSTED,,,1,2,Y,,,,1965    ,20050329,GOOD            ,NGS,Y,20050329,C
356,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0710,-106.45912, 34.94639,EQ0710,SATELLITE TRI STA 110 BM,NM,BERNALILLO,MOUNT WASHINGTON (1995),34 56 46.99727(N),106 27 32.84727(W),NAD 83,(1992),ADJUSTED  , 1832.65 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1966    ,20050329,MARK NOT FOUND  ,NGS,,,
357,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0110,-106.45984, 34.94567,EQ0110,SATELLITE TRI STA 110 RM 1,NM,BERNALILLO,MOUNT WASHINGTON (1995),34 56 44.42   (N),106 27 35.41   (W),NAD 83,(1986),HD_HELD1  , 1829.818,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1965    ,20050329,GOOD            ,NGS,Y,20050329,B
358,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0112,-106.46022, 34.94543,EQ0112,SATELLITE TRI STA 110 RM 2,NM,BERNALILLO,MOUNT WASHINGTON (1995),34 56 43.53   (N),106 27 36.79   (W),NAD 83,(1986),HD_HELD1  , 1829.327,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1965    ,20050329,GOOD            ,NGS,Y,20050329,A
359,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0360,-106.53361, 35.01778,FO0360,SB 3,NM,BERNALILLO,ALBUQUERQUE EAST (1990),35 01 04.     (N),106 32 01.     (W),NAD 83,(1986),SCALED    , 1641.231,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,UNK     ,20050329,GOOD            ,NGS,Y,20050329,C
360,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0330,-106.62444, 35.08139,FO0330,SIGMA TAU MONUMENT,NM,BERNALILLO,ALBUQUERQUE EAST (1990),35 04 53.     (N),106 37 28.     (W),NAD 83,(1986),SCALED    , 1572.115,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,UNK     ,1951    ,GOOD            ,CGS,,,A
361,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1582,-107.01438, 35.13061,FO1582,SQAW,NM,BERNALILLO,HERRERA (1954),35 07 50.18746(N),107 00 51.77887(W),NAD 83,(1992),ADJUSTED  , 1754.55 ,NAVD 88 ,VERTCON   ,,,1,Y,,,,,,,1958    ,1972    ,GOOD            ,DOD,,,D
362,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0301,-106.66861, 34.96972,EQ0301,T 224,NM,BERNALILLO,ISLETA (1991),34 58 11.     (N),106 40 07.     (W),NAD 83,(1986),SCALED    , 1499.518,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1951    ,20081023,MARK NOT FOUND  ,GEOCAC,,,B
363,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0302,-106.66889, 34.96972,EQ0302,T 224 RESET,NM,BERNALILLO,ISLETA (1991),34 58 11.     (N),106 40 08.     (W),NAD 83,(1986),SCALED    , 1499.49 ,NAVD 88 ,RESET     ,,,,,3,,N,,,,1954    ,20081023,MARK NOT FOUND  ,GEOCAC,,,B
364,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0236,-106.58250, 35.11833,FO0236,T 225,NM,BERNALILLO,ALBUQUERQUE EAST (1990),35 07 06.     (N),106 34 57.     (W),NAD 83,(1986),SCALED    , 1595.381,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1951    ,20050103,MARK NOT FOUND  ,GEOCAC,,,C
365,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0258,-106.60250, 35.20111,FO0258,T 26,NM,BERNALILLO,ALAMEDA (1990),35 12 04.     (N),106 36 09.     (W),NAD 83,(1986),SCALED    , 1526.832,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1933    ,1984    ,MARK NOT FOUND  ,NGS,,,C
366,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0361,-106.52250, 35.00750,FO0361,T 336,NM,BERNALILLO,ALBUQUERQUE EAST (1990),35 00 27.     (N),106 31 21.     (W),NAD 83,(1986),SCALED    , 1658.652,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1967    ,20050401,GOOD            ,NGS,Y,20050401,B
367,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0667,-106.70861, 34.89833,EQ0667,T 423,NM,BERNALILLO,ISLETA (1991),34 53 54.     (N),106 42 31.     (W),NAD 83,(1986),SCALED    , 1511.349,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1982    ,1982    ,MONUMENTED      ,NGS,,,A
368,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0827,-106.84472, 35.05417,FO0827,T 424,NM,BERNALILLO,LA MESITA NEGRA SE (1990),35 03 15.     (N),106 50 41.     (W),NAD 83,(1986),SCALED    , 1767.855,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1982    ,20051105,GOOD            ,GEOCAC,Y,20051105,B
369,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0188,-106.38167, 35.05139,FO0188,TP,NM,BERNALILLO,TIJERAS (1990),35 03 05.     (N),106 22 54.     (W),NAD 83,(1986),SCALED    , 1989.811,NAVD 88 ,ADJUSTED  ,,,,,2,0,Y,,,,UNK     ,1935    ,GOOD            ,CGS,,,D
370,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0190,-106.38111, 35.06278,FO0190,TP 9,NM,BERNALILLO,TIJERAS (1990),35 03 46.     (N),106 22 52.     (W),NAD 83,(1986),SCALED    , 1958.954,NAVD 88 ,ADJUSTED  ,,,,,2,0,Y,,,,UNK     ,1954    ,MARK NOT FOUND  ,USGS,,,D
371,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0221,-106.65579, 35.04049,FO0221,U 224,NM,BERNALILLO,ALBUQUERQUE WEST (1990),35 02 25.75   (N),106 39 20.84   (W),NAD 83,(1986),HD_HELD1  , 1506.079,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1951    ,20071110,GOOD            ,INDIV,,,D
372,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0238,-106.58083, 35.11833,FO0238,U 225,NM,BERNALILLO,ALBUQUERQUE EAST (1990),35 07 06.     (N),106 34 51.     (W),NAD 83,(1986),SCALED    , 1597.599,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1951    ,20050103,MARK NOT FOUND  ,GEOCAC,,,C
373,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0262,-106.59556, 35.21306,FO0262,U 26 RESET,NM,BERNALILLO,ALAMEDA (1990),35 12 47.     (N),106 35 44.     (W),NAD 83,(1986),SCALED    , 1528.103,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1937    ,20050530,MARK NOT FOUND  ,GEOCAC,,,D
374,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0345,-106.51111, 34.98972,EQ0345,U 336,NM,BERNALILLO,HUBBELL SPRING (1996),34 59 23.     (N),106 30 40.     (W),NAD 83,(1986),SCALED    , 1700.005,NAVD 88 ,ADJUSTED  ,,,,,1,2,N,,,,1967    ,20020326,GOOD            ,NGS,Y,20020326,D
375,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0669,-106.69306, 34.91417,EQ0669,U 423,NM,BERNALILLO,ISLETA (1991),34 54 51.     (N),106 41 35.     (W),NAD 83,(1986),SCALED    , 1490.922,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1982    ,20050206,MARK NOT FOUND  ,GEOCAC,,,B
376,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0828,-106.86306, 35.05083,FO0828,U 424,NM,BERNALILLO,LA MESITA NEGRA SE (1990),35 03 03.     (N),106 51 47.     (W),NAD 83,(1986),SCALED    , 1791.882,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1982    ,20051121,GOOD            ,GEOCAC,Y,19911010,B
377,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0332,-106.62004, 35.08609,FO0332,UNIVERSITY,NM,BERNALILLO,ALBUQUERQUE EAST (1990),35 05 09.91311(N),106 37 12.14774(W),NAD 83,(1992),ADJUSTED  , 1574.132,NAVD 88 ,ADJUSTED  ,,,2,Y,1,2,Y,,,,1931    ,20040916,MARK NOT FOUND  ,GEOCAC,,,C
378,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0335,-106.61985, 35.08609,FO0335,UNIVERSITY RM 3,NM,BERNALILLO,ALBUQUERQUE EAST (1990),35 05 09.94   (N),106 37 11.47   (W),NAD 83,(1986),HD_HELD1  , 1574.336,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1946    ,20041025,MARK NOT FOUND  ,GEOCAC,,,C
379,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0333,-106.62003, 35.08599,FO0333,UNIVERSITY RM S,NM,BERNALILLO,ALBUQUERQUE EAST (1990),35 05 09.57   (N),106 37 12.12   (W),NAD 83,(1986),HD_HELD1  , 1574.251,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1931    ,20041025,MARK NOT FOUND  ,GEOCAC,,,C
380,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0334,-106.62016, 35.08608,FO0334,UNIVERSITY RM W,NM,BERNALILLO,ALBUQUERQUE EAST (1990),35 05 09.89   (N),106 37 12.57   (W),NAD 83,(1986),HD_HELD1  , 1574.104,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1931    ,20041025,MARK NOT FOUND  ,GEOCAC,,,C
381,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0331,-106.62472, 35.08139,FO0331,UNM,NM,BERNALILLO,ALBUQUERQUE EAST (1990),35 04 53.     (N),106 37 29.     (W),NAD 83,(1986),SCALED    , 1571.378,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1934    ,20041025,MARK NOT FOUND  ,GEOCAC,,,C
382,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1110,-106.61589, 35.19537,FO1110,US 85 1 A,NM,BERNALILLO,ALAMEDA (1990),35 11 43.32965(N),106 36 57.21648(W),NAD 83,(1992),ADJUSTED  , 1524.43 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20050113,MARK NOT FOUND  ,GEOCAC,,,C
383,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1105,-106.61454, 35.20052,FO1105,US 85 1 B,NM,BERNALILLO,ALAMEDA (1990),35 12 01.85782(N),106 36 52.33836(W),NAD 83,(1992),ADJUSTED  , 1524.94 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,1969    ,MONUMENTED      ,NMHD,,,C
384,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0902,-106.71990, 34.88021,EQ0902,US 85 22AS,NM,BERNALILLO,ISLETA (1991),34 52 48.76663(N),106 43 11.63889(W),NAD 83,(1992),ADJUSTED  , 1486.67 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,1969    ,MONUMENTED      ,NMHD,,,C
385,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0884,-106.72111, 34.87720,EQ0884,US 85 22S,NM,BERNALILLO,ISLETA (1991),34 52 37.92150(N),106 43 16.00391(W),NAD 83,(1992),ADJUSTED  , 1486.33 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,1969    ,MONUMENTED      ,NMHD,,,C
386,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0898,-106.71799, 34.88298,EQ0898,US 85 23S,NM,BERNALILLO,ISLETA (1991),34 52 58.71008(N),106 43 04.75779(W),NAD 83,(1992),ADJUSTED  , 1486.26 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,1969    ,MONUMENTED      ,NMHD,,,C
387,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0896,-106.71118, 34.89150,EQ0896,US 85 24S,NM,BERNALILLO,ISLETA (1991),34 53 29.41749(N),106 42 40.24338(W),NAD 83,(1992),ADJUSTED  , 1490.21 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20061204,MARK NOT FOUND  ,INDIV,,,C
388,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0878,-106.70885, 34.89785,EQ0878,US 85 25S,NM,BERNALILLO,ISLETA (1991),34 53 52.26258(N),106 42 31.84481(W),NAD 83,(1992),ADJUSTED  , 1510.72 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,1969    ,MONUMENTED      ,NMHD,,,C
389,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1114,-106.61710, 35.18910,FO1114,US 85 N1,NM,BERNALILLO,ALAMEDA (1990),35 11 20.77497(N),106 37 01.54935(W),NAD 83,(1992),ADJUSTED  , 1524.38 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,1969    ,MONUMENTED      ,NMHD,,,C
390,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1103,-106.61347, 35.20597,FO1103,US 85 N2,NM,BERNALILLO,ALAMEDA (1990),35 12 21.47645(N),106 36 48.48228(W),NAD 83,(1992),ADJUSTED  , 1526.20 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20050109,GOOD            ,GEOCAC,,,C
391,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1117,-106.61195, 35.20736,FO1117,US 85 N3,NM,BERNALILLO,ALAMEDA (1990),35 12 26.50953(N),106 36 43.01723(W),NAD 83,(1992),ADJUSTED  , 1526.45 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20050113,MARK NOT FOUND  ,GEOCAC,,,C
392,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1141,-106.60897, 35.20787,FO1141,US 85 N4,NM,BERNALILLO,ALAMEDA (1990),35 12 28.33991(N),106 36 32.27864(W),NAD 83,(1992),ADJUSTED  , 1528.10 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20071109,GOOD            ,INDIV,,,C
393,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1153,-106.60513, 35.20923,FO1153,US 85 N5,NM,BERNALILLO,ALAMEDA (1990),35 12 33.21798(N),106 36 18.46958(W),NAD 83,(1992),ADJUSTED  , 1532.76 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20050113,MARK NOT FOUND  ,GEOCAC,,,C
394,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1166,-106.59878, 35.20875,FO1166,US 85 N5A,NM,BERNALILLO,ALAMEDA (1990),35 12 31.50423(N),106 35 55.60770(W),NAD 83,(1992),ADJUSTED  , 1536.91 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20050111,GOOD            ,GEOCAC,,,C
395,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0327,-106.65306, 35.09167,FO0327,V 224,NM,BERNALILLO,ALBUQUERQUE WEST (1990),35 05 30.     (N),106 39 11.     (W),NAD 83,(1986),SCALED    , 1511.875,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1951    ,1982    ,MARK NOT FOUND  ,NGS,,,B
396,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0300,-106.67139, 34.95500,EQ0300,V 225,NM,BERNALILLO,ISLETA (1991),34 57 18.     (N),106 40 17.     (W),NAD 83,(1986),SCALED    , 1496.034,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1951    ,1982    ,MARK NOT FOUND  ,NGS,,,C
397,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0346,-106.50306, 34.97778,EQ0346,V 336,NM,BERNALILLO,HUBBELL SPRING (1996),34 58 40.     (N),106 30 11.     (W),NAD 83,(1986),SCALED    , 1722.892,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1967    ,20050329,GOOD            ,NGS,Y,20050329,A
398,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0671,-106.67250, 34.95111,EQ0671,V 423,NM,BERNALILLO,ISLETA (1991),34 57 04.     (N),106 40 21.     (W),NAD 83,(1986),SCALED    , 1504.089,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1982    ,20050318,MARK NOT FOUND  ,GEOCAC,,,A
399,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0829,-106.87722, 35.04722,FO0829,V 424,NM,BERNALILLO,LA MESITA NEGRA (1990),35 02 50.     (N),106 52 38.     (W),NAD 83,(1986),SCALED    , 1759.129,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1982    ,20091215,GOOD            ,WOOLPT,Y,20091215,B
400,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0326,-106.67111, 35.09528,FO0326,W 224,NM,BERNALILLO,ALBUQUERQUE WEST (1990),35 05 43.     (N),106 40 16.     (W),NAD 83,(1986),SCALED    , 1511.965,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1951    ,1963    ,MARK NOT FOUND  ,LOCSUR,,,B
401,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0298,-106.67556, 34.93556,EQ0298,W 225,NM,BERNALILLO,ISLETA (1991),34 56 08.     (N),106 40 32.     (W),NAD 83,(1986),SCALED    , 1493.878,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1951    ,1982    ,MARK NOT FOUND  ,NGS,,,C
